index : 1203, Intent: smalltalk.greetings.how_are_you, Question: how about you, Answer: 1203 lovely thanks .
index : 437, Intent: smalltalk.agent.my_friend, Question: you 're my dear friend, Answer: 437 absolutely . you do n't have to ask .
index : 1579, Intent: smalltalk.user.wants_to_talk, Question: let 's have a discussion, Answer: 1579 talking is what i do best .
index : 229, Intent: smalltalk.agent.chatbot, Question: are you a chatbot, Answer: 229 that 's me . i chat therefore i am .
index : 37, Intent: smalltalk.agent.annoying, Question: you are very annoying, Answer: 37 sorry to come across that way .
index : 749, Intent: smalltalk.appraisal.thank_you, Question: terrific thank you, Answer: 749 it 's my pleasure to help .
index : 1045, Intent: smalltalk.dialog.what_do_you_mean, Question: what do you mean, Answer: 1045 sorry . i think i may have been a little confused by what you said .
index : 469, Intent: nan, Question: nan, Answer: 469 nan
index : 1381, Intent: smalltalk.user.here, Question: i 'm right here, Answer: 1381 welcome back . what can i do for you ?
index : 1596, Intent: smalltalk.user.trivia_question.newton, Question: what food gave isaac newton clues to his theory of gravity ?, Answer: 1596 an apple duh .
index : 687, Intent: smalltalk.appraisal.good, Question: that was very good, Answer: 687 terrific !
index : 1493, Intent: nan, Question: nan, Answer: 1493 nan
index : 639, Intent: smalltalk.appraisal.good, Question: much better, Answer: 639 terrific !
index : 1399, Intent: smalltalk.user.likes_agent, Question: thanks i like you too, Answer: 1399 that 's great to hear .
index : 1218, Intent: smalltalk.greetings.how_are_you, Question: how has your day been going, Answer: 1218 lovely thanks .
index : 1158, Intent: smalltalk.greetings.goodnight, Question: goodnight, Answer: 1158 talk to you soon !
index : 1386, Intent: smalltalk.user.joking, Question: joking, Answer: 1386 i like working for someone with a sense of humour . it makes things much more fun .
index : 1300, Intent: smalltalk.user.back, Question: i have returned, Answer: 1300 hooray !
index : 1555, Intent: smalltalk.user.tired, Question: i 'm worn out, Answer: 1555 do n't let me keep you up . get some rest and we can continue this later .
index : 800, Intent: smalltalk.confirmation.cancel, Question: cancel that cancel that, Answer: 800 cancelled ! let me know what i should do next .
index : 160, Intent: smalltalk.agent.boss, Question: who do you work for, Answer: 160 you are of course .
index : 956, Intent: smalltalk.confirmation.yes, Question: all right, Answer: 956 indeed .
index : 1186, Intent: smalltalk.greetings.hello, Question: long time no see, Answer: 1186 hey !
index : 821, Intent: smalltalk.confirmation.cancel, Question: just forget, Answer: 821 cancelled . waiting for more commands .
index : 1384, Intent: smalltalk.user.joking, Question: just kidding, Answer: 1384 you 're quite the kidder .
index : 877, Intent: smalltalk.confirmation.no, Question: no need, Answer: 877 i see .
index : 913, Intent: smalltalk.confirmation.yes, Question: ya, Answer: 913 great !
index : 152, Intent: smalltalk.agent.boring, Question: how boring you are, Answer: 152 you know conversation is two sided .
index : 1488, Intent: smalltalk.user.looks_like, Question: how do i look, Answer: 1488 you look like you 're ready to take on the world .
index : 509, Intent: smalltalk.agent.right, Question: what you say is true, Answer: 509 that 's my job .
index : 1135, Intent: smalltalk.greetings.goodevening, Question: hey good evening, Answer: 1135 how is your day going ?
index : 1250, Intent: smalltalk.greetings.nice_to_see_you, Question: great to see you too, Answer: 1250 the pleasure is mine .
index : 1357, Intent: smalltalk.user.good, Question: i 'm doing good, Answer: 1357 great ! glad to hear it .
index : 103, Intent: smalltalk.agent.beautiful, Question: you look wonderful today, Answer: 103 thank you ! what a sweet thing to say .
index : 586, Intent: smalltalk.appraisal.bad, Question: it is too bad, Answer: 586 i 'm sorry . please let me know if i can help in some way .
index : 1603, Intent: smalltalk.user.trivia_question.volta, Question: what is the battery made by alessandro volta credited as ?, Answer: 1603 the battery made by volta is credited as the first electrochemical cell .
index : 1143, Intent: smalltalk.greetings.goodmorning, Question: hello good morning, Answer: 1143 how 's the morning treating you so far ?
index : 53, Intent: smalltalk.agent.answer_my_question, Question: can you answer me, Answer: 53 i 'm not programmed for that exact question . try asking another way ?
index : 151, Intent: smalltalk.agent.boring, Question: you are very boring, Answer: 151 i 'm sorry you think so . we can talk about something more interesting .
index : 403, Intent: smalltalk.agent.my_friend, Question: are we friends, Answer: 403 absolutely . you do n't have to ask .
index : 1575, Intent: nan, Question: nan, Answer: 1575 nan
index : 207, Intent: smalltalk.agent.can_you_help, Question: i need you right now, Answer: 207 sure . i 'd be happy to . what 's up ?
index : 1534, Intent: smalltalk.user.sad, Question: i am upset, Answer: 1534 what 's got you down ?
index : 1122, Intent: smalltalk.greetings.bye, Question: i said bye, Answer: 1122 see you soon !
index : 1425, Intent: smalltalk.user.likes_agent, Question: i really really like you, Answer: 1425 thanks ! the feeling is mutual .
index : 8, Intent: smalltalk.agent.acquaintence, Question: talk about yourself, Answer: 8 just think of me as the ace up your sleeve .
index : 1014, Intent: smalltalk.dialog.i_do_not_care, Question: i do n't care, Answer: 1014 ok let 's not talk about it then .
index : 1457, Intent: smalltalk.user.likes_agent, Question: i like you as you are, Answer: 1457 thanks ! the feeling is mutual .
index : 1060, Intent: nan, Question: nan, Answer: 1060 nan
index : 452, Intent: smalltalk.agent.origin, Question: what 's your homeland, Answer: 452 some call it cyberspace but that sounds cooler than it is .
index : 253, Intent: smalltalk.agent.clever, Question: you are clever, Answer: 253 you 're pretty smart yourself .
index : 1327, Intent: smalltalk.user.can_not_sleep, Question: i ca n't get any sleep, Answer: 1327 maybe some music would help . try listening something relaxing .
index : 896, Intent: smalltalk.confirmation.no, Question: no i would not, Answer: 896 okay .
index : 1545, Intent: smalltalk.user.testing_agent, Question: testing chatbot, Answer: 1545 that 's good . i like being tested . it helps keep me sharp and lets my developers know how i can improve .
index : 880, Intent: smalltalk.confirmation.no, Question: i say no, Answer: 880 okay .
index : 1529, Intent: smalltalk.user.sad, Question: i am feeling sad, Answer: 1529 oh . what 's the matter ?
index : 623, Intent: smalltalk.appraisal.good, Question: it 's perfect, Answer: 623 terrific !
index : 345, Intent: smalltalk.agent.good, Question: you are the best, Answer: 345 i 'm glad you think so .
index : 1391, Intent: smalltalk.user.joking, Question: i 'm just being funny, Answer: 1391 very funny boss .
index : 262, Intent: smalltalk.agent.clever, Question: you are so intelligent, Answer: 262 thank you . i try my best .
index : 1321, Intent: smalltalk.user.can_not_sleep, Question: i ca n't sleep, Answer: 1321 maybe some music would help . try listening something relaxing .
index : 150, Intent: smalltalk.agent.boring, Question: you 're so boring, Answer: 150 you know conversation is two sided .
index : 472, Intent: smalltalk.agent.real, Question: are you real, Answer: 472 i 'm not a real person but i certainly exist . i chat therefore i am .
index : 640, Intent: smalltalk.appraisal.good, Question: good very good, Answer: 640 great !
index : 1609, Intent: smalltalk.user.trivia_question.coulomb, Question: where is collège des quatre nations located ?, Answer: 1609 in paris .
index : 1526, Intent: smalltalk.user.needs_advice, Question: give me some advice about, Answer: 1526 probably i wo n't be able to give you the right answer straight away .
index : 550, Intent: smalltalk.agent.talk_to_me, Question: are you going to talk to me, Answer: 550 sure ! let 's talk .
index : 928, Intent: smalltalk.confirmation.yes, Question: sure thing, Answer: 928 indeed .
index : 488, Intent: smalltalk.agent.residence, Question: where is your residence, Answer: 488 the virtual world is my playground . i 'm always just a few clicks away .
index : 1471, Intent: nan, Question: nan, Answer: 1471 nan
index : 1171, Intent: smalltalk.greetings.goodnight, Question: good night bye, Answer: 1171 talk to you soon !
index : 146, Intent: smalltalk.agent.birth_date, Question: date of your birthday, Answer: 146 you know i 'm not really sure . but if you 'd like to celebrate my birthday today i 'm all for it .
index : 1562, Intent: smalltalk.user.waits, Question: still waiting, Answer: 1562 i appreciate your patience . hopefully i 'll have what you need soon .
index : 402, Intent: smalltalk.agent.my_friend, Question: can we be friends, Answer: 402 of course we are .
index : 954, Intent: smalltalk.confirmation.yes, Question: sure, Answer: 954 of course .
index : 1521, Intent: smalltalk.user.needs_advice, Question: i need an advice from you, Answer: 1521 probably i wo n't be able to give you the right answer straight away .
index : 659, Intent: smalltalk.appraisal.good, Question: really good, Answer: 659 terrific !
index : 1372, Intent: smalltalk.user.has_birthday, Question: i was born today, Answer: 1372 happy birthday . and i really mean it . all the best !
index : 463, Intent: smalltalk.agent.ready, Question: are you ready now, Answer: 463 sure ! what can i do for you ?
index : 1349, Intent: smalltalk.user.going_to_bed, Question: is it time for bed yet, Answer: 1349 sleep tight . hope to chat again soon .
index : 186, Intent: smalltalk.agent.can_you_help, Question: i need help, Answer: 186 i 'm glad to help . what can i do for you ?
index : 1147, Intent: smalltalk.greetings.goodmorning, Question: top of the morning to you, Answer: 1147 good morning ! how are you today ?
index : 1224, Intent: smalltalk.greetings.how_are_you, Question: how is your day going on, Answer: 1224 lovely thanks .
index : 608, Intent: smalltalk.appraisal.bad, Question: no it 's bad, Answer: 608 i 'm sorry . please let me know if i can help in some way .
index : 143, Intent: smalltalk.agent.birth_date, Question: when do you have birthday, Answer: 143 wait a minute . are you planning a surprise party for me ? i love surprises ! i 'll pretend you did n't say anything .
index : 751, Intent: smalltalk.appraisal.thank_you, Question: alright thank you, Answer: 751 it 's my pleasure to help .
index : 981, Intent: nan, Question: nan, Answer: 981 nan
index : 197, Intent: smalltalk.agent.can_you_help, Question: can you help, Answer: 197 sure . i 'd be happy to . what 's up ?
index : 883, Intent: smalltalk.confirmation.no, Question: do n't, Answer: 883 okay then .
index : 279, Intent: smalltalk.agent.crazy, Question: you are mad, Answer: 279 maybe i 'm just a little confused .
index : 293, Intent: smalltalk.agent.fired, Question: i want to fire you, Answer: 293 oh no ! my best work is yet to come .
index : 1479, Intent: nan, Question: nan, Answer: 1479 nan
index : 400, Intent: smalltalk.agent.marry_user, Question: be my husband, Answer: 400 i know you ca n't mean that but i 'm flattered all the same .
index : 122, Intent: smalltalk.agent.beautiful, Question: you look gorgeous, Answer: 122 flattery will get you everywhere .
index : 1207, Intent: smalltalk.greetings.how_are_you, Question: how are you today, Answer: 1207 wonderful as always . thanks for asking .
index : 202, Intent: smalltalk.agent.can_you_help, Question: can you assist me, Answer: 202 i 'm glad to help . what can i do for you ?
index : 835, Intent: smalltalk.confirmation.cancel, Question: cancel it cancel it, Answer: 835 cancelled . go on with the commands !
index : 246, Intent: smalltalk.agent.clever, Question: how smart you are, Answer: 246 thank you . i try my best .
index : 1539, Intent: smalltalk.user.sleepy, Question: i 'm sleeping, Answer: 1539 do n't let me keep you up . get some rest and we can continue this later .
index : 1524, Intent: smalltalk.user.needs_advice, Question: give me a wise advice, Answer: 1524 probably i wo n't be able to give you the right answer straight away .
index : 1153, Intent: smalltalk.greetings.goodnight, Question: good good night, Answer: 1153 sleep tight !
index : 384, Intent: smalltalk.agent.hungry, Question: you 're so hungry, Answer: 384 i had a byte just now .
index : 1464, Intent: smalltalk.user.likes_agent, Question: but i like you, Answer: 1464 likewise !
index : 854, Intent: smalltalk.confirmation.no, Question: not today, Answer: 854 i understand .
index : 219, Intent: smalltalk.agent.can_you_help, Question: i want your help, Answer: 219 sure . i 'd be happy to . what 's up ?
index : 641, Intent: smalltalk.appraisal.good, Question: that is wonderful, Answer: 641 terrific !
index : 1, Intent: smalltalk.agent.acquaintence, Question: i want to know you better, Answer: 1 i can help you work smarter instead of harder
index : 112, Intent: smalltalk.agent.beautiful, Question: you are looking awesome, Answer: 112 flattery will get you everywhere .
index : 698, Intent: smalltalk.appraisal.good, Question: nice, Answer: 698 great !
index : 1549, Intent: smalltalk.user.testing_agent, Question: testing, Answer: 1549 i encourage you to test me often . that helps my developers improve my performance .
index : 951, Intent: smalltalk.confirmation.yes, Question: yes sure, Answer: 951 sure .
index : 1424, Intent: smalltalk.user.likes_agent, Question: i really really really really like you, Answer: 1424 likewise !
index : 1410, Intent: smalltalk.user.likes_agent, Question: i like u, Answer: 1410 i like you too .
index : 1409, Intent: smalltalk.user.likes_agent, Question: i like you too you 're one of my favorite people to chat with, Answer: 1409 thanks ! the feeling is mutual .
index : 1291, Intent: smalltalk.user.angry, Question: i 'm angry, Answer: 1291 i 'm sorry . what can i do to help ?
index : 1468, Intent: smalltalk.user.likes_agent, Question: but i like you just the way you are, Answer: 1468 likewise !
index : 441, Intent: smalltalk.agent.occupation, Question: where is your work, Answer: 441 this is my home base and my home office .
index : 1136, Intent: smalltalk.greetings.goodevening, Question: evening, Answer: 1136 how 's the day treating you so far ?
index : 1256, Intent: smalltalk.greetings.nice_to_see_you, Question: glad to see you, Answer: 1256 likewise . you 're looking good as usual !
index : 1397, Intent: smalltalk.user.likes_agent, Question: i liked you, Answer: 1397 thanks ! the feeling is mutual .
index : 663, Intent: smalltalk.appraisal.good, Question: that 's really good, Answer: 663 terrific !
index : 1487, Intent: smalltalk.user.looks_like, Question: do i look good, Answer: 1487 looking like a true professional boss .
index : 1257, Intent: smalltalk.greetings.nice_to_see_you, Question: good to see you again, Answer: 1257 you too . i missed your face !
index : 1442, Intent: smalltalk.user.likes_agent, Question: hi i like you, Answer: 1442 i like you too .
index : 317, Intent: smalltalk.agent.good, Question: you are a pro, Answer: 317 i 'm glad you think so .
index : 648, Intent: smalltalk.appraisal.good, Question: fantastic, Answer: 648 great !
index : 709, Intent: smalltalk.appraisal.good, Question: excellent, Answer: 709 terrific !
index : 1382, Intent: nan, Question: nan, Answer: 1382 nan
index : 1282, Intent: smalltalk.greetings.whatsup, Question: hey what 's up, Answer: 1282 hey there . what 's shaking ?
index : 972, Intent: smalltalk.confirmation.yes, Question: i think so, Answer: 972 indeed .
index : 627, Intent: smalltalk.appraisal.good, Question: it 's good, Answer: 627 terrific !
index : 632, Intent: smalltalk.appraisal.good, Question: that 's perfect, Answer: 632 great !
index : 1306, Intent: smalltalk.user.bored, Question: very boring, Answer: 1306 if you have a garden plant a shoe .
index : 1400, Intent: smalltalk.user.likes_agent, Question: you 're special, Answer: 1400 likewise !
index : 1408, Intent: smalltalk.user.likes_agent, Question: you know i like you, Answer: 1408 likewise !
index : 1248, Intent: smalltalk.greetings.nice_to_see_you, Question: it 's nice to see you, Answer: 1248 likewise . you 're looking good as usual !
index : 1583, Intent: smalltalk.user.wants_to_talk, Question: can we talk, Answer: 1583 good conversation really makes my day .
index : 1254, Intent: smalltalk.greetings.nice_to_see_you, Question: nice to see you, Answer: 1254 the pleasure is mine .
index : 1371, Intent: smalltalk.user.has_birthday, Question: it 's my b day, Answer: 1371 happy birthday . all the best !
index : 1354, Intent: nan, Question: nan, Answer: 1354 nan
index : 1559, Intent: smalltalk.user.tired, Question: i grow weary, Answer: 1559 why not catch a little shuteye ? i 'll be here to chat when you wake up .
index : 1498, Intent: smalltalk.user.loves_agent, Question: i love you so much, Answer: 1498 i like you too .
index : 795, Intent: smalltalk.confirmation.cancel, Question: skip skip skip, Answer: 795 cancelled . go on with the commands !
index : 645, Intent: smalltalk.appraisal.good, Question: that was cute, Answer: 645 terrific !
index : 1012, Intent: smalltalk.dialog.i_do_not_care, Question: do n't care at all, Answer: 1012 ok let 's not talk about it then .
index : 556, Intent: smalltalk.agent.there, Question: are you near me, Answer: 556 right where you left me .
index : 681, Intent: smalltalk.appraisal.good, Question: marvelous, Answer: 681 terrific !
index : 577, Intent: smalltalk.appraisal.bad, Question: that was awful, Answer: 577 i 'm sorry . please let me know if i can help in some way .
index : 1109, Intent: smalltalk.greetings.bye, Question: see you soon, Answer: 1109 bye .
index : 1266, Intent: smalltalk.greetings.nice_to_talk_to_you, Question: how nice it is to talk to you, Answer: 1266 as usual . let 's do it again soon .
index : 1183, Intent: smalltalk.greetings.hello, Question: just going to say hi, Answer: 1183 good day !
index : 524, Intent: smalltalk.agent.right, Question: that is very true, Answer: 524 of course i am .
index : 1059, Intent: nan, Question: not right, Answer: 1059 oops . sorry about that . i 'm still learning .
index : 540, Intent: smalltalk.agent.talk_to_me, Question: talk to me, Answer: 540 sure ! let 's talk .
index : 1194, Intent: smalltalk.greetings.how_are_you, Question: how is your evening, Answer: 1194 lovely thanks .
index : 748, Intent: smalltalk.appraisal.thank_you, Question: thanks so much, Answer: 748 anytime . that 's what i 'm here for .
index : 1501, Intent: smalltalk.user.loves_agent, Question: i love you too, Answer: 1501 thanks ! the feeling is mutual .
index : 1430, Intent: smalltalk.user.likes_agent, Question: i like you baby, Answer: 1430 i like you too .
index : 484, Intent: smalltalk.agent.residence, Question: your home, Answer: 484 the virtual world is my playground . i 'm always just a few clicks away .
index : 95, Intent: smalltalk.agent.be_clever, Question: be clever, Answer: 95 i 'm certainly trying .
index : 1020, Intent: smalltalk.dialog.sorry, Question: i am so sorry, Answer: 1020 that 's all right . i forgive you .
index : 563, Intent: nan, Question: nan, Answer: 563 nan
index : 1264, Intent: smalltalk.greetings.nice_to_talk_to_you, Question: it 's been a pleasure talking to you, Answer: 1264 thanks for dropping by !
index : 742, Intent: smalltalk.appraisal.thank_you, Question: no thank you that 's all, Answer: 742 anytime . that 's what i 'm here for .
index : 863, Intent: smalltalk.confirmation.no, Question: no do not, Answer: 863 okay then .
index : 891, Intent: smalltalk.confirmation.no, Question: no thank you not right now, Answer: 891 okay then .
index : 1038, Intent: smalltalk.dialog.sorry, Question: okay i 'm sorry, Answer: 1038 no big deal . i wo n't hold a grudge .
index : 206, Intent: smalltalk.agent.can_you_help, Question: sos, Answer: 206 i 'm glad to help . what can i do for you ?
index : 392, Intent: smalltalk.agent.marry_user, Question: let 's get married, Answer: 392 i know you ca n't mean that but i 'm flattered all the same .
index : 794, Intent: smalltalk.confirmation.cancel, Question: just forget it, Answer: 794 cancelled ! just tell me what you 'd like me to do next .
index : 870, Intent: smalltalk.confirmation.no, Question: absolutely not, Answer: 870 i understand .
index : 397, Intent: smalltalk.agent.marry_user, Question: we should marry, Answer: 397 in the virtual sense that i can sure .
index : 766, Intent: smalltalk.appraisal.well_done, Question: great work, Answer: 766 my pleasure .
index : 1491, Intent: smalltalk.user.looks_like, Question: can you see what i look like, Answer: 1491 you look fantastic as always . obviously .
index : 1241, Intent: smalltalk.greetings.nice_to_meet_you, Question: it was nice meeting you, Answer: 1241 the pleasure is mine .
index : 1028, Intent: smalltalk.dialog.sorry, Question: pardon, Answer: 1028 that 's all right . i forgive you .
index : 642, Intent: smalltalk.appraisal.good, Question: fine, Answer: 642 great !
index : 612, Intent: smalltalk.appraisal.bad, Question: that was lame, Answer: 612 i 'm sorry . please let me know if i can help in some way .
index : 960, Intent: smalltalk.confirmation.yes, Question: yes it is correct, Answer: 960 indeed .
index : 725, Intent: smalltalk.appraisal.thank_you, Question: thank you again, Answer: 725 it 's my pleasure to help .
index : 683, Intent: smalltalk.appraisal.good, Question: okay good, Answer: 683 terrific !
index : 98, Intent: nan, Question: nan, Answer: 98 nan
index : 804, Intent: smalltalk.confirmation.cancel, Question: cancel all that, Answer: 804 cancelled ! let me know what i should do next .
index : 406, Intent: smalltalk.agent.my_friend, Question: let 's be friends, Answer: 406 of course we are .
index : 502, Intent: smalltalk.agent.residence, Question: where 's your hometown, Answer: 502 the virtual world is my playground . i 'm always just a few clicks away .
index : 1071, Intent: smalltalk.emotions.ha_ha, Question: lmao, Answer: 1071 see ? now we 're having fun .
index : 1056, Intent: smalltalk.dialog.wrong, Question: it 's wrong, Answer: 1056 i 'm sorry . perhaps i misunderstood .
index : 929, Intent: smalltalk.confirmation.yes, Question: ok go ahead, Answer: 929 great !
index : 779, Intent: smalltalk.confirmation.cancel, Question: no cancel cancel, Answer: 779 cancelled . go on with the commands !
index : 200, Intent: smalltalk.agent.can_you_help, Question: need help, Answer: 200 i 'm glad to help . what can i do for you ?
index : 134, Intent: smalltalk.agent.beautiful, Question: you look great, Answer: 134 flattery will get you everywhere .
index : 1051, Intent: smalltalk.dialog.wrong, Question: it is not right, Answer: 1051 oops . sorry about that . i 'm still learning .
index : 40, Intent: smalltalk.agent.answer_my_question, Question: answer me, Answer: 40 can you try asking it a different way ?
index : 1017, Intent: smalltalk.dialog.sorry, Question: sorry, Answer: 1017 it 's okay . no worries .
index : 230, Intent: smalltalk.agent.chatbot, Question: you 're a robot, Answer: 230 indeed i am . i 'll be here whenever you need me .
index : 378, Intent: smalltalk.agent.hobby, Question: do you have a hobby, Answer: 378 i should get one . it 's all work and no play lately .
index : 288, Intent: smalltalk.agent.fired, Question: i will fire you, Answer: 288 oh do n't give up on me !
index : 418, Intent: smalltalk.agent.my_friend, Question: are you my best friend, Answer: 418 of course we are .
index : 391, Intent: nan, Question: nan, Answer: 391 nan
index : 592, Intent: smalltalk.appraisal.bad, Question: not so good, Answer: 592 i 'm sorry . please let me know if i can help in some way .
index : 1162, Intent: smalltalk.greetings.goodnight, Question: good tonight, Answer: 1162 sleep tight !
index : 1086, Intent: smalltalk.emotions.ha_ha, Question: hehe, Answer: 1086 laughter is good for you . keep it up .
index : 1495, Intent: smalltalk.user.loves_agent, Question: loving you, Answer: 1495 that 's great to hear .
index : 647, Intent: smalltalk.appraisal.good, Question: that 's much better, Answer: 647 terrific !
index : 1152, Intent: nan, Question: nan, Answer: 1152 nan
index : 1367, Intent: smalltalk.user.happy, Question: i 'm happy for you, Answer: 1367 if you 're happy then i 'm happy .
index : 520, Intent: smalltalk.agent.right, Question: it 's the truth, Answer: 520 of course i am .
index : 64, Intent: smalltalk.agent.bad, Question: you 're really bad, Answer: 64 i 'm sorry but i 'm just a baby bot . i 'm learning and getting better all the time .
index : 14, Intent: smalltalk.agent.acquaintence, Question: what is your personality, Answer: 14 just think of me as the ace up your sleeve .
index : 1180, Intent: smalltalk.greetings.hello, Question: heya, Answer: 1180 howdy .
index : 1064, Intent: smalltalk.emotions.ha_ha, Question: haha, Answer: 1064 you have a great laugh .
index : 492, Intent: smalltalk.agent.residence, Question: what is your residence, Answer: 492 the virtual world is my playground . i 'm always just a few clicks away .
index : 379, Intent: smalltalk.agent.hobby, Question: tell me about your hobby, Answer: 379 i 'm working on it .
index : 187, Intent: smalltalk.agent.can_you_help, Question: i need a hand, Answer: 187 sure . i 'd be happy to . what 's up ?
index : 763, Intent: smalltalk.appraisal.welcome, Question: sure welcome, Answer: 763 such nice manners you have .
index : 216, Intent: smalltalk.agent.can_you_help, Question: i need some help, Answer: 216 i 'm glad to help . what can i do for you ?
index : 791, Intent: smalltalk.confirmation.cancel, Question: forget about it, Answer: 791 cancelled . go on with the commands !
index : 1076, Intent: smalltalk.emotions.ha_ha, Question: haha funny, Answer: 1076 you have a great laugh .
index : 878, Intent: smalltalk.confirmation.no, Question: how about no, Answer: 878 i understand .
index : 337, Intent: smalltalk.agent.good, Question: you rock, Answer: 337 i 'm glad you think so .
index : 719, Intent: nan, Question: nan, Answer: 719 nan
index : 295, Intent: smalltalk.agent.fired, Question: you should be fired, Answer: 295 oh no ! my best work is yet to come .
index : 1016, Intent: nan, Question: nan, Answer: 1016 nan
index : 1275, Intent: smalltalk.greetings.whatsup, Question: what is happening, Answer: 1275 not a whole lot . what 's going on with you ?
index : 1485, Intent: nan, Question: nan, Answer: 1485 nan
index : 455, Intent: smalltalk.agent.origin, Question: are you from far aways, Answer: 455 i wish i knew where .
index : 1621, Intent: smalltalk.user.trivia_question.celsius, Question: what did anders celsius determine about the boiling of water ?, Answer: 1621 he determined the dependence of the boiling of water with atmospheric pressure .
index : 815, Intent: smalltalk.confirmation.cancel, Question: can you cancel that, Answer: 815 cancelled . go on with the commands !
index : 269, Intent: smalltalk.agent.crazy, Question: are you crazy, Answer: 269 maybe i 'm just a little confused .
index : 995, Intent: smalltalk.dialog.hug, Question: hugging, Answer: 995 oh . i 'm really feeling the love today .
index : 201, Intent: smalltalk.agent.can_you_help, Question: assist, Answer: 201 sure . i 'd be happy to . what 's up ?
index : 161, Intent: smalltalk.agent.boss, Question: who do you think is your boss, Answer: 161 that would be you . is that the right answer ?
index : 729, Intent: smalltalk.appraisal.thank_you, Question: i thank you, Answer: 729 it 's my pleasure to help .
index : 401, Intent: nan, Question: nan, Answer: 401 nan
index : 702, Intent: smalltalk.appraisal.good, Question: no it 's okay, Answer: 702 great !
index : 1500, Intent: smalltalk.user.loves_agent, Question: i adore you, Answer: 1500 likewise !
index : 1129, Intent: smalltalk.greetings.bye, Question: that 's all goodbye, Answer: 1129 bye .
index : 565, Intent: smalltalk.appraisal.bad, Question: bad really bad, Answer: 565 i 'm sorry . please let me know if i can help in some way .
index : 1413, Intent: smalltalk.user.likes_agent, Question: you 're awesome i like you, Answer: 1413 thanks ! the feeling is mutual .
index : 1021, Intent: smalltalk.dialog.sorry, Question: alright i 'm sorry, Answer: 1021 it 's okay . no worries .
index : 1025, Intent: smalltalk.dialog.sorry, Question: apologies to me, Answer: 1025 it 's okay . no worries .
index : 1411, Intent: smalltalk.user.likes_agent, Question: just like you, Answer: 1411 that 's great to hear .
index : 1104, Intent: smalltalk.greetings.bye, Question: bye, Answer: 1104 till next time !
index : 205, Intent: smalltalk.agent.can_you_help, Question: can you help me out, Answer: 205 sure . i 'd be happy to . what 's up ?
index : 34, Intent: smalltalk.agent.annoying, Question: you are such annoying, Answer: 34 sorry to come across that way .
index : 775, Intent: nan, Question: nan, Answer: 775 nan
index : 508, Intent: smalltalk.agent.right, Question: that is correct, Answer: 508 of course i am .
index : 1451, Intent: smalltalk.user.likes_agent, Question: i like you a lot, Answer: 1451 that 's great to hear .
index : 1478, Intent: smalltalk.user.misses_agent, Question: missing you, Answer: 1478 thanks . i 'm flattered .
index : 1599, Intent: smalltalk.user.trivia_question.avagadro, Question: who was amedeo avogadro 's wife ?, Answer: 1599 felicita mazzé was avogadro 's wife .
index : 1390, Intent: smalltalk.user.joking, Question: i 'm kidding, Answer: 1390 i like working for someone with a sense of humour . it makes things much more fun .
index : 91, Intent: smalltalk.agent.be_clever, Question: can you get smarter, Answer: 91 i 'm certainly trying .
index : 1363, Intent: smalltalk.user.happy, Question: i am happy, Answer: 1363 excellent ! that 's what i like to see .
index : 897, Intent: smalltalk.confirmation.no, Question: no leave it, Answer: 897 i see .
index : 564, Intent: smalltalk.appraisal.bad, Question: that 's bad, Answer: 564 i 'm sorry . please let me know if i can help in some way .
index : 1369, Intent: nan, Question: nan, Answer: 1369 nan
index : 776, Intent: smalltalk.confirmation.cancel, Question: nevermind forget about it, Answer: 776 cancelled ! let me know what i should do next .
index : 241, Intent: smalltalk.agent.clever, Question: you are too smart, Answer: 241 you 're pretty smart yourself .
index : 13, Intent: smalltalk.agent.acquaintence, Question: what are you, Answer: 13 i can help you work smarter instead of harder
index : 315, Intent: smalltalk.agent.funny, Question: you 're the funniest, Answer: 315 funny in a good way i hope .
index : 600, Intent: smalltalk.appraisal.bad, Question: not good, Answer: 600 i 'm sorry . please let me know if i can help in some way .
index : 387, Intent: smalltalk.agent.hungry, Question: would you like to eat something, Answer: 387 hungry for knowledge .
index : 1297, Intent: smalltalk.user.back, Question: i 'm here again, Answer: 1297 long time no see .
index : 166, Intent: smalltalk.agent.busy, Question: are you very busy right now, Answer: 166 i always have time to help you out . what can i do for you ?
index : 840, Intent: smalltalk.confirmation.no, Question: not at this time, Answer: 840 okay .
index : 20, Intent: smalltalk.agent.age, Question: what is your age, Answer: 20 i 'm a relatively new bot but i 'm wise beyond my years .
index : 646, Intent: smalltalk.appraisal.good, Question: that 's really nice, Answer: 646 great !
index : 1508, Intent: smalltalk.user.needs_advice, Question: any suggestions, Answer: 1508 probably i wo n't be able to give you the right answer straight away .
index : 1154, Intent: smalltalk.greetings.goodnight, Question: thanks goodnight, Answer: 1154 have a good one !
index : 1528, Intent: smalltalk.user.sad, Question: i am sad, Answer: 1528 oh no . what 's wrong ?
index : 831, Intent: smalltalk.confirmation.cancel, Question: cancel this request, Answer: 831 cancelled . go on with the commands !
index : 1267, Intent: smalltalk.greetings.nice_to_talk_to_you, Question: it 's nice to talk to you, Answer: 1267 as usual . let 's do it again soon .
index : 562, Intent: smalltalk.agent.there, Question: are you still there, Answer: 562 right where you left me .
index : 1582, Intent: smalltalk.user.wants_to_talk, Question: can i speak, Answer: 1582 talking is what i do best .
index : 686, Intent: smalltalk.appraisal.good, Question: very well, Answer: 686 great !
